Sender account,Alcohol,Bar/Pub,Books,Children,Clothing,Coffee Shop,Eating Out,Electronics,Entertainment,Exercise,High Street,Home,Pet,Supermarket
1234.0,-0.002042621904957325,-0.027456443834855793,0.03253576083096456,0.053555162028803914,-0.027978015535193454,-0.06452180481615685,-0.0641990664568195,-0.007145690052998121,-0.02192472515879784,0.08069842399839408,-0.04241823028479703,0.012639465377933042,-0.003581904714984478,0.08183969052346471
1255.0,-0.0016500997413934574,0.028224186330495726,-0.014561920984437,-0.04138778385303731,-0.036663001055001226,-0.0066597218022528964,0.018134703536905078,-0.007145690052998121,-0.015986547120950483,-0.0026383570684089487,0.15048607827985513,-0.030312533045348027,0.031419704957895894,-0.07125901838132429
1258.0,0.0030648458263047504,-0.029225764890500716,0.025094169092937834,-0.036072329098398005,0.15030832271821046,-0.03170199234340713,-0.05636940679381436,-0.007145690052998121,0.010110431703958752,-0.002834949157359324,0.09836450008960346,-0.003245677913171551,-0.003581904714984478,-0.11676455446638156
1299.0,-0.00020836435979900564,-0.057377298541631205,-0.013167918429509116,-0.03943618027613827,0.09311392682473354,-0.035393146978047504,-0.039352746879089295,0.006292494576506666,0.017344010138158877,-0.003681177237732855,-0.050546156923293284,0.021321321589180743,-0.0030243036930133254,0.10411554018967392
1304.0,-0.0036411885643966063,0.13047679601008627,-0.013188898137336823,-0.037817924450576856,-0.013131501134751491,-0.03786479038784926,0.14756808579685793,-0.007145690052998121,-0.020135946279402253,-0.009759028377218423,-0.04712960524860785,-0.030312533045348027,-0.003581904714984478,-0.05433587141347393
1309.0,-0.004556537129130057,-0.11618432865922548,-0.013581961803003436,-0.03949319610226576,-0.052308419705343175,-0.02551334205045073,0.025729475127196005,0.08144261994859596,0.03922341835321422,-0.009759028377218423,-0.0458313101255995,-0.030312533045348027,0.0003379320107497726,0.19080721155782873
1323.0,-0.0015164008909565362,0.054375313260534575,-0.014561920984437,-0.039867268523559526,-0.037997687192611096,-0.01457802055097935,-0.016054793420451213,-0.007145690052998121,0.006712055475374821,-0.009759028377218423,0.15578256591485387,0.0013499626390717015,0.022624624198956143,-0.0993637114955799
1357.0,-0.0024139838790298157,0.08926179303682519,-0.013541657532008313,0.12124221046409525,-0.013436382167810228,-0.01694812352091779,0.04998049444073807,-0.007145690052998121,-0.009881617491640252,-0.009759028377218423,-0.0444598593246361,-0.030312533045348027,-0.003581904714984478,-0.1090037178350669
1382.0,-0.004556537129130057,-0.01819124187020188,0.02701059136093929,0.083556100800217,-0.052308419705343175,-0.031133165785954604,-0.026167053923087352,-0.007145690052998121,-0.0032114433198850573,-0.009759028377218423,0.1628744827878149,0.0016779301750504266,-0.003581904714984478,-0.11906462024521845
1393.0,-0.002489038033943665,-0.10251007924031066,-0.014561920984437,-0.03621742037648491,0.042632379632850305,-0.024098705440458397,-0.06803294604163156,-0.007145690052998121,0.021904929419335115,-0.009759028377218423,-0.04710683156941082,0.06831215026988904,-0.003581904714984478,0.18265410550980357
1399.0,-0.004556537129130057,-0.0788801919769197,-0.013483508331738525,-0.04138778385303731,0.07037687854870675,-0.030672112640240633,-0.06489134139198968,-0.007145690052998121,-0.0032273968439853543,-0.0032251164226335515,-0.04744889509763984,0.049934055523097244,-0.003581904714984478,0.1781895443834933
1433.0,0.0023460460461686757,0.0923140653129233,-0.011339856285377842,-0.039086309067995054,-0.03693456814126091,0.022516433213210285,0.08715182160177407,0.016881706702843023,0.0018013084450010132,-0.009759028377218423,-0.05084362764289859,-0.01475456349846238,-0.003581904714984478,-0.056711523593722585
1443.0,-0.0018013345334744729,0.016680511091452854,-0.010092817017436863,0.11756334723993422,0.07655074467649411,-0.026313403777343786,-0.01206932891391238,-0.007145690052998121,6.217985822704747e-05,-0.009759028377218423,-0.04911335937105354,0.07381758938575517,-0.002464628723234444,-0.1659147814851913
1460.0,0.0023040445794008874,-0.0002794849435839297,-0.014561920984437,-0.037453859150185856,-0.034925961715999536,0.1380544830976314,0.0877202435472417,-0.007145690052998121,0.008942299613173253,0.0011278795213704885,-0.048504412808349606,-0.02601266185851039,-0.0033989314729913874,-0.06586602737176184
1471.0,0.0007029031246556265,-0.07029449398782123,0.009922435953653275,-0.0319948080455858,0.12215045095838958,-0.03242851014701324,-0.060068581121408796,-0.007145690052998121,-0.002466387921944816,0.00038538549482921083,-0.044659331207032776,0.048024885188797585,-0.0007640119727490248,0.06863575373622868
1487.0,-0.0038303951296415834,-0.04556036634613175,0.03602597164659331,-0.04138778385303731,-0.030766207053851802,-0.057401709628264755,-0.0032804588154036196,-0.007145690052998121,-0.024155470137165375,-7.71350507054458e-05,-0.025601463754851308,-0.019985180163734184,0.0012590419482720102,0.22190684639091993
1489.0,-0.002496237578295973,0.061758976900373797,-0.012271426764499164,-0.019971662896618544,-0.03386994123484359,-0.037659511391071,0.14355871658786584,-0.007145690052998121,-0.026245367246971983,0.0014643933004769745,0.010109679760055557,-0.030312533045348027,0.0385631889318717,-0.08548258526999744
1490.0,-0.0027556566796220596,0.05599145080402396,-0.012845979631880548,-0.04138778385303731,-0.052308419705343175,0.10575277079242877,-0.023248388204570855,-0.007145690052998121,-0.01686553095712902,-0.009759028377218423,0.1361134066542445,-0.030312533045348027,-0.001865963362428026,-0.0993626543811217
1505.0,-0.003662308303127313,0.07855492426949334,-0.014114806571435629,-0.033429147301612894,0.15899785187910512,-0.014517062380500177,-0.018253328122031898,-0.0034793518663868727,-0.02136319496333971,-0.009759028377218423,-0.05188941778522179,0.08584779145240837,-0.0011674868847770708,-0.151765435045355
1507.0,-0.0040168419489678125,-0.10030154433759123,-0.01354249675524165,0.06511206503231226,0.13436614649966427,0.051472580428382625,-0.0041532010405472,-0.002888094742829304,-0.0186026308372645,-0.009759028377218423,-0.04665617352158189,0.06527347997449837,0.018845428327313233,-0.13514968870092867
1529.0,-0.003587082699304985,-0.005604268019547165,-0.014561920984437,-0.037994693348649564,0.1639768635886303,-0.010903273124656679,0.029002612917994747,-0.007145690052998121,-0.02235850042476111,-0.009759028377218423,-0.04244984000201507,0.040845422103812236,-0.003581904714984478,-0.07587869686186469
1563.0,0.0028588629323627003,0.017736974443170073,0.03357718123779255,-0.04138778385303731,-0.043900562810364724,0.12128470976276094,0.07709645824462305,-0.007145690052998121,-0.012640036037875137,-0.009759028377218423,-0.04811247658004618,0.02813031537170805,-0.001109005628226111,-0.11662991865265143
1569.0,-0.0036385564113150344,-0.06769154875672523,-0.0104310077542694,-0.03718037222971846,-0.02599297246131254,0.09056579120553314,-0.040755116791838186,-0.007145690052998121,-0.004795633381574061,-0.009759028377218423,-0.049956303390289655,-0.02174471301240782,-0.0022814320314131966,0.19080658344554682
1572.0,-0.0011577683570098384,-0.030382934545812312,-0.011868048774037883,-0.036449018133972264,-0.04108395216201352,-0.025797869774325584,-0.046169955984997485,-0.007145690052998121,0.03558235196121243,-0.009759028377218423,-0.04631502650413162,0.0209351787667685,-0.003261205642317917,0.20287296758085413
1596.0,0.009558252775216559,0.11398268003110484,0.06665046107989607,-0.020841245944674867,-0.052308419705343175,0.0013517973549863616,-0.00564853045041494,-0.007145690052998121,0.03354403724844977,-0.009759028377218423,-0.04733022866261739,-0.02602794694123453,-0.003581904714984478,-0.05244423364016762
1607.0,-0.000770172232817955,0.0405405103029281,0.01629949113064142,-0.028817600328357854,-0.021044117092678873,0.10097125808072067,-0.0008314534568609755,-0.007145690052998121,0.005645313931523437,-0.009759028377218423,-0.014098289111666232,-0.030312533045348027,-0.003581904714984478,-0.04709578503288267
1615.0,-0.0028892521776272074,-0.07204218318618016,-0.012338874382433201,-0.03437129301546282,0.07148748794374338,-0.0068327184364980476,0.05336579070534825,-0.007145690052998121,0.005060497470778035,-0.006771809505775817,0.06675666346991033,0.04846668091316159,-0.003234553683421385,-0.09951074606254469
1622.0,-0.003562309174754073,0.09393809058817054,-0.01124782780318372,0.1733654542921752,-0.052308419705343175,-0.05040420861018936,-0.012410670203929525,-0.007145690052998121,0.039242933277692266,-0.009759028377218423,-0.04380634451614504,-0.030312533045348027,-0.003581904714984478,-0.08200754195394405
1623.0,0.008931272810926833,-0.06518338114670147,-0.01236441393410188,0.06293275917537156,0.0001875820526624633,-0.030515600985073485,-0.05688485286755987,0.08441710371096521,0.0015054334023628796,0.05384659235748143,-0.04966993566438332,-0.020057500143784136,-0.003581904714984478,0.026436845946818166
1631.0,-0.002939360594774157,-0.04235554435749611,-0.013348431839097405,-0.04138778385303731,-0.04551288049144144,0.1281677606769398,0.06916288609032961,-0.007145690052998121,-0.026494393696532552,-0.0021544963997569616,0.12770697572503822,-0.023193396726022403,-0.003581904714984478,-0.11692373976616682
1634.0,-0.003813706558383616,-0.04372042602930043,-0.012333429272197678,-0.04138778385303731,0.145507361284434,-0.06455904184174559,-0.03180038621967268,-0.007145690052998121,0.00526337588744084,-0.0031478362975750993,-0.047432434360743146,0.02502834447526181,-0.003581904714984478,0.08312355755350156
1639.0,-0.00034718277043568457,-0.05569024430842806,0.0526678485287895,-0.03346580464288005,-0.04353001031030405,-0.057013523820909434,-0.03308731395289026,0.02682604061398257,0.013282925221495472,-0.009759028377218423,-0.04456479862901963,-0.030312533045348027,-0.003581904714984478,0.2185755302081505
1642.0,-0.002276494210675121,0.04360316381359447,0.034980428144055595,-0.04138778385303731,-0.04729031804407781,0.13660347996693722,-0.023478561433920908,-0.007145690052998121,-0.016873025691448718,-0.009759028377218423,-0.04641512506384139,-0.02374338177969155,0.0319097597619651,-0.028727423179643025
1644.0,0.0013171874083595398,0.05850852033350257,-0.012211576498719082,-0.04138778385303731,-0.0448300508871498,0.15616498998130657,0.03476895233202715,-0.007145690052998121,-0.026817990801956442,-0.009759028377218423,0.00620896122491995,-0.02005648438039711,-0.003581904714984478,-0.09117810171365504
1661.0,-0.003988137496189909,-0.049526264558604205,-0.012035700393591897,-0.04138778385303731,0.11631680473356745,-0.06282627169845126,-0.04092094681186552,-0.007145690052998121,0.0028019456257023893,-0.009759028377218423,-0.05188941778522179,0.09606165201167824,-0.003581904714984478,0.06788074337121483
1675.0,-0.0017452320193037138,-0.053787574649838465,0.0045905225861560955,0.08439512927923082,0.04231377174461081,-0.01765907032865243,-0.026501030850935484,0.08595646619294053,0.011182889298426684,-0.009759028377218423,-0.046022841915324644,0.018100588202540076,-0.003581904714984478,-0.08748268444764741
1689.0,0.008349816018209425,0.03718151780619111,-0.01289615521942158,-0.02622931539139698,-0.04306341970950758,0.008375753017301063,0.08726989333603141,-0.007145690052998121,-0.02132096377740555,0.09918205265479012,-0.008117257895029067,-0.030312533045348027,-0.0023325803912229125,-0.08894111735019318
1697.0,-0.0018969815294308636,0.09715685990833345,-0.01057125736368129,-0.033051730956347614,-0.04246478277414576,0.11767990724901044,0.021992233075346618,-0.007145690052998121,0.009176021428984157,0.00017328996777356276,-0.0503977964051971,-0.022685931459014895,0.015661962078437494,-0.0936261031670699
1703.0,-0.0010860699341066291,-0.05377281016498603,-0.0142677138638009,0.05664202874291097,-0.05036665270914492,0.07104938320458228,-0.00810429606893151,-0.007145690052998121,0.004250281137215643,-0.009759028377218423,-0.021045920086215687,-0.025546377691043218,-0.0026992833530761805,0.06185214921681262
1715.0,0.0030149545741259163,0.01821773681833766,-0.01349275293973152,-0.029894227372453404,-0.052308419705343175,-0.01390648424825501,0.00355084248387455,-0.007145690052998121,0.021027279198613778,-0.009759028377218423,0.21387546503396052,-0.030312533045348027,-0.003581904714984478,-0.0992852376525803
1717.0,-0.0026723229855008987,0.016842780637724597,-0.014561920984437,-0.03277423348216116,-0.052308419705343175,-0.011535335051107952,-0.005849469801753743,-0.007145690052998121,0.023427719694821107,-0.009759028377218423,-0.04933675624301943,-0.030312533045348027,-0.003581904714984478,0.17956711411132673
1718.0,-0.004556537129130057,-0.004225617921705671,-0.01046941459973353,-0.026749203323136437,-0.052308419705343175,-0.04669498727910762,0.08678422744408426,0.1319208249810602,-0.022095868050375514,-0.009759028377218423,-0.04677378480434245,-0.021655308000782993,-0.0020078637977908355,0.028590980563522245
1730.0,-0.0002748631050759386,-0.0752575173936807,0.037941903315326445,-0.03213751790789139,-0.04365770803441967,0.11152787044159888,-0.015563749946951533,-0.007145690052998121,0.0026355411722730065,-0.009759028377218423,0.1592050771074323,-0.020291411604773275,-0.003581904714984478,-0.10364100089863701
1736.0,-0.0038354503070718504,-0.055002011110219906,-0.011357090664178306,0.14425201244794753,-0.04013006448836014,-0.026267953993974323,-0.03153375284759832,0.029629737871970388,0.0007339354613075492,-0.009759028377218423,0.14993236801032925,-0.030312533045348027,-0.0011782819747904578,-0.11517188698279497
1757.0,-0.0002939027791908277,-0.06095738512492088,-0.013333496099728288,0.08412833524925867,-0.052308419705343175,-0.062483933313802795,-0.019852515801903614,-0.007145690052998121,0.01581557872616943,-0.009759028377218423,-0.04478189592287186,-0.030312533045348027,-0.003581904714984478,0.20486679096288232
1784.0,-0.00290094912622139,0.03244483889366562,-0.012160117478466447,0.13054821885023396,-0.052308419705343175,-0.053135171319418834,-0.001345079344640454,-0.007145690052998121,-0.019612580284044785,-0.009759028377218423,0.13108245792393142,-0.030312533045348027,-0.003581904714984478,-0.10181404221914674
1786.0,-0.004556537129130057,0.004971626669532325,-0.010747252822420414,-0.04138778385303731,-0.04891760356132843,0.00877771793217963,0.09085343085937811,0.01548800770830029,-0.026817990801956442,-0.009759028377218423,0.15923381549360419,-0.030312533045348027,0.0015043195010376372,-0.10833018857359307
1793.0,0.0036454097512774748,-0.020028736569730088,0.027287050893204438,-0.034463133830118224,-0.052308419705343175,-0.020983146198658348,-0.03212508255080321,0.13014302344487594,0.006149364741940947,-0.009759028377218423,0.13048328343795743,-0.027678155319237504,0.01666516980855068,-0.11702759952669792
1799.0,-0.0034833805115569616,-0.05169943453555531,-0.012131919164761218,0.04829623679406652,0.039014439378286185,-0.06396673044521584,-0.04368273219529169,-0.007145690052998121,-0.008910572741052683,0.0453398500921743,-0.0270299340532363,0.06880893652933384,-0.003581904714984478,0.02017283562079175
1800.0,0.002462893733899069,0.20227654852947652,-0.014561920984437,-0.02973319770317899,-0.04107508365728696,0.004747696205851845,0.08682786677292642,-0.007145690052998121,-0.01979715577192131,-0.009759028377218423,-0.04168954865358675,-0.030312533045348027,-0.003581904714984478,-0.09865894228119375
1808.0,0.0024984169371618497,-0.024322662390581506,0.032307693837948695,-0.03492557071587795,-0.045623371632419696,0.07870280137955445,-0.01805738523076772,-0.007145690052998121,0.0031815338168472568,-0.009759028377218423,-0.04390152812119745,-0.018799394697535374,-0.003581904714984478,0.08942608996206844
1815.0,-0.002925230274378653,-0.0170517046786412,-0.013449666310742861,-0.0341210533182356,-0.052308419705343175,-0.029120677167293704,-0.047874829321555026,-0.007145690052998121,0.030870951606979554,-0.009759028377218423,-0.05017061356280645,-0.028310474632698576,0.0016086170955881699,0.259757818699344
1823.0,-0.003906388151722553,0.05755647525733276,0.016390666594029255,0.08842505423889477,-0.00045560359842657105,0.08893226285608695,-0.03465053211428498,-0.007145690052998121,-0.024576097776413324,-0.009759028377218423,-0.05093625165371669,-0.030312533045348027,-0.003581904714984478,-0.08598042946123059
1827.0,0.0006553855731863817,-0.05387411778516088,0.011186172385142867,0.07457399961884831,0.040956896277801684,-0.03454687288859443,-0.04412042006146823,-0.007145690052998121,-0.0060999940926263485,-0.005245165095143927,-0.05119008685419617,0.004272560270828389,-0.003581904714984478,0.07415923741936495
1828.0,0.001378509690120871,0.043968412276915336,0.022305026556378078,0.10581413890007288,-0.01464386993407777,-0.006469797477182217,0.020606861505944457,0.033266156289818404,-0.015828804515751946,-0.009759028377218423,0.0017918709981866662,-0.0224251332108948,-0.003581904714984478,-0.15642243798732708
1835.0,0.007235859550775147,-0.0006267593138500338,-0.009475726215642428,-0.03738375818398627,-0.04787152639639472,-0.007236917673057411,0.12293675863442116,0.1743340679739912,-0.007230730096598619,-0.009759028377218423,0.007355011749337288,-0.015378599468887368,-0.003581904714984478,-0.17331674746790493
1838.0,-2.6639743684036404e-06,-0.03492313385433887,-0.013549386653194832,0.05556237836340034,-0.043955011472595285,-0.02635603502269695,-0.03556560009712713,-0.007145690052998121,0.05071513805569387,-0.009759028377218423,0.18906337702047707,-0.01799336534856831,-0.003581904714984478,-0.1025090738714806
1908.0,-0.0034655014147663725,-0.1215479725526688,-0.014561920984437,0.05860108201561049,0.0920532343462799,-0.06551590603420229,-0.07896106509322666,-0.007145690052998121,-0.005156647414429727,-0.009759028377218423,-0.051442960949629246,0.042113899819114654,-0.003581904714984478,0.16837038140755603
1910.0,-0.0012037695029552629,-0.04309748526324525,0.021722281571285414,0.051435388673986386,0.08967615850253918,0.07805498842508908,-0.029963345810649328,0.022632842173879425,-0.019775770342897563,-0.009759028377218423,-0.0394387720136057,0.059827888830605615,-0.003581904714984478,-0.176529472151829
1931.0,0.003265142289302969,-0.06449275037105184,-0.013444325335013343,-0.04138778385303731,-0.01840801833949228,0.0921800654654266,-0.044589081469730424,0.027946813338904676,0.011999831421358537,-0.009759028377218423,-0.00450932275978904,-0.030312533045348027,-0.003581904714984478,0.09509289575067234
1990.0,0.002582979071887527,-0.005809739678085457,0.04585046855407947,0.07586652302904784,-0.052308419705343175,-0.03598079100235431,-0.004205406598318667,-0.007145690052998121,-0.02296188083141284,-0.009759028377218423,-0.016184695835743973,-0.030312533045348027,-0.003581904714984478,0.06395011918679264
2004.0,0.0017020434858783509,-0.02873047607032364,0.014314847821975979,-0.02795090588242318,-0.04287756746509847,-0.062242525796449,-0.018055631712862757,-0.007145690052998121,0.004552529021611507,-0.009759028377218423,-0.049248779157953275,-0.014622265601401091,0.0026775104887177565,0.23738593929854432
2019.0,-0.00020938795615822563,-0.033562258179698046,0.025186921993716794,-0.04138778385303731,-0.029868153866472978,-0.01910139324616706,0.0231857509178498,-0.007145690052998121,-0.022295146524354697,-0.0019310286659846333,-0.04777015038162143,-0.017178889085389115,-0.003581904714984478,0.1756591136152996
2029.0,0.004358172543111461,-0.008655825878791601,0.03439452204907899,0.09157042482268643,-0.048741465750260046,-0.022912032301857066,0.010942999761822725,-0.007145690052998121,-0.026461295406448128,-0.009759028377218423,0.11414783013145416,-0.030312533045348027,-0.003581904714984478,-0.09784417378024793
2030.0,-0.0006431590752038786,-0.0003650911503320087,-0.013935655242660456,-0.03340289564538638,-0.03571237754826477,-0.008191483109139336,0.06150215056554367,-0.007145690052998121,0.0001803253260303575,-0.009759028377218423,0.1859169925143446,-0.012307392969272395,-0.003581904714984478,-0.12255479052045837
2035.0,0.001201870828012568,-0.006930575538183492,0.013754970953503892,0.13388897776960698,-0.052308419705343175,0.017467377171541357,0.10120808926568353,-0.007145690052998121,-0.01289951849347702,-0.009759028377218423,-0.014741495141211196,-0.030312533045348027,-0.003581904714984478,-0.1298421209195844
2044.0,0.0015100570329565216,0.15490533628018105,-0.014561920984437,-0.01929654460734389,-0.029731658717986158,7.8210745563842e-05,0.05796197679719281,-0.007145690052998121,0.013222987233039964,-0.009759028377218423,-0.05188941778522179,-0.02485041345163262,-0.003581904714984478,-0.06686198939711163
2069.0,0.010733098216081718,-0.0071261012402454305,-0.014124999359438091,-0.04138778385303731,-0.029850648180399317,-0.057750791420072126,-0.044485739366158766,-0.007145690052998121,-0.004010681977013458,0.11301594824747464,0.23623505244730794,-0.022710096770367033,-0.003581904714984478,-0.1278096619761501
2071.0,0.0018968305852836431,-0.07929297615999098,0.010486273739921451,-0.04138778385303731,-0.03817078832717767,0.08460047409188141,0.053553683390492685,-0.007145690052998121,0.009669391746213316,-0.002459707828709058,-0.05188941778522179,0.021935235091350584,-0.003581904714984478,0.04178638007697644
2076.0,-0.003001466686876112,-0.06470848667701862,-0.014147097258594,-0.03309130933617732,0.08250929119363173,0.04153588114082578,-0.055144532462077664,-0.007145690052998121,-0.0072237921117623526,-0.009759028377218423,-0.025727003925961105,0.028177612298514926,-0.0004707267711619805,0.06819634902687347
2090.0,0.0032372979560866986,0.06250871839694949,-0.014561920984437,0.10836999244372666,-0.009144662451298642,-0.06005908365331748,0.013040542568440755,-0.007145690052998121,0.0525799381171763,-0.005374448069245502,-0.047797142831113734,-0.030312533045348027,-0.003581904714984478,-0.061759103679636884
2097.0,0.00633479330287887,0.017923573054521913,0.026661651061592326,-0.02845643520741975,-0.025348517074479892,-0.011708476491538153,-0.010733923125050254,-0.007145690052998121,0.03908329676850959,-0.009759028377218423,-0.04911113712166335,0.006600589452142112,-0.003581904714984478,0.049241208525707486
2100.0,-0.0013630913555789117,-0.0892496921348768,-0.014561920984437,0.07594782794892527,-0.04609549018481565,0.05468196716179377,-0.05511077598698738,-0.007145690052998121,-0.002683422298787253,-0.00360526961402926,-0.05188941778522179,-0.027709019722460305,-0.003581904714984478,0.17236589972445795
