,Sender account,Alcohol,Bar/Pub,Books,Children,Clothing,Coffee Shop,Eating Out,Electronics,Entertainment,Exercise,High Street,Home,Pet,Supermarket,cluster_label
14,1133.0,-0.4950473420333479,-1.1555965040194445,-0.6367749927286823,-0.7314237859333796,-0.7026162945665015,-0.1086279010317436,2.3456239307920743,-0.1260674169271466,0.0867682510890865,-0.3959542497080464,-0.1018603725312402,-0.4735287359916189,1.7417896222106617,0.9047962007069514,4
15,1142.0,0.707114147187729,1.7624680759953113,2.774513979938199,-0.4316601750076653,-0.8144133618514816,-0.8594122647173452,1.0038951123816469,-0.3350333530536031,-1.1138688558429228,-0.3959542497080464,-0.0410702651501229,-0.8390661304134615,-0.360689448788509,-0.3580447830190502,7
16,1174.0,-0.5319780828981271,1.5316070302997573,2.146210392783657,-0.3508667837515167,-0.5312569526951091,-0.0344348919642045,1.1062401863438291,-0.3350333530536031,0.3551616320178542,-0.3959542497080464,-0.573743745651998,-0.8390661304134615,-0.2048399111719003,-0.5798877468900204,7
17,1179.0,-0.0851999467108602,0.0809576298755524,-0.6959425808147361,-0.7314237859333796,2.119653857718988,-0.4080380136653359,-0.5218006050233064,-0.3350333530536031,-0.9842658125959616,-0.0818507101196688,-0.5262251252412253,0.6860835801054447,-0.3844902672261615,0.0921452521431319,3
18,1180.0,-0.8614351305094895,-0.8161490650788604,1.11895269568249,-0.7314237859333796,1.313876641863966,-0.6224325629735562,-0.4502230954043749,-0.3350333530536031,-0.264612043754119,-0.3959542497080464,1.4708049461160335,2.758941494420041,-0.3844902672261615,-1.102393927333374,2
19,1186.0,-1.0420512108368407,-1.1866911022670237,1.0509175985572587,-0.6263727527347205,-0.3802157329363786,-0.4799213515570835,-0.7418544664747997,-0.3350333530536031,0.3911446991157857,-0.3959542497080464,-0.2002926559064023,0.8781246027463078,-0.3844902672261615,1.5571155804558188,7
20,1189.0,-0.8416265950893683,0.5427541480325213,1.5378887489760948,-0.4294088445084633,-0.5938208910552357,-0.3221491185784863,-0.4911427201835589,-0.3350333530536031,-0.5776761810461589,0.4455812327294879,-0.211731038681087,-0.1800330328983206,-0.3844902672261615,0.5480844819460787,7
21,1210.0,1.934214794204748,1.8864863388150992,-0.6304578315888858,-0.7314237859333796,-0.5968133613711218,0.256289586552529,0.2365322592125873,-0.3350333530536031,0.2241970214019003,0.2100146776769833,-0.6200956613656267,-0.8390661304134615,0.4979960938531663,-0.1320663298034255,1
22,1214.0,-0.7323396446068785,-1.6270315867621905,-0.6959425808147361,-0.7314237859333796,0.89247922688409,0.7672939607510421,-1.1678171334023366,-0.3350333530536031,-0.4780845192084954,-0.3959542497080464,-0.3015633475497299,1.514540745998772,0.9418140655329508,1.0657715805693837,8
23,1217.0,1.2065311563042944,0.2936195495309959,-0.5455491516901021,-0.5979542127937805,-0.8144133618514816,-1.1637150572912118,-0.2953132944870928,-0.3350333530536031,-0.8352700694283253,-0.1054891544875132,-0.6378725288258946,-0.640899974440727,-0.3676008194835655,2.0453788735613845,1
24,1234.0,-0.4671347053741698,-0.3502615884615709,1.5549474128909313,0.946451240454825,-0.4356023335880357,-1.220756510246413,-1.405928829808328,-0.3350333530536031,-0.9623478243389204,3.2741870083600824,-0.5358480530008982,0.3498667461835482,-0.3844902672261615,0.6692876135775536,5
25,1255.0,-0.3773673701741344,0.3600556720533765,-0.6959425808147361,-0.7314237859333796,-0.5708227874779012,-0.126002345558914,0.3971413282109119,-0.3350333530536031,-0.7017017877811286,-0.1070463834209634,1.9010145286259668,-0.8390661304134615,3.372666700175159,-0.5827585374927743,2
26,1258.0,0.7009108482649093,-0.3728328000567869,1.199299242222591,-0.637486646066188,2.340218020516705,-0.5998036423696761,-1.2344630304542166,-0.3350333530536031,0.4437798824368681,-0.1150227382454455,1.242588988355597,-0.0898419938412647,-0.3844902672261615,-0.954904270890959,2
27,1299.0,-0.0476516107014036,-0.7319616425821475,-0.6293204822073005,-0.6969341577395796,1.449732693277635,-0.6696405147789724,-0.8618063224747134,0.2950303667529078,0.7612852749979268,-0.1493568534559686,-0.638524040068971,0.5901848840666387,-0.3246360323978633,0.8514602265010456,3
28,1304.0,-0.8327167857708553,1.6644912248195818,-0.6303231433277638,-0.6683356029886464,-0.2044502595481219,-0.7164041599082479,3.231670453042749,-0.3350333530536031,-0.8838324746439216,-0.3959542497080464,-0.5953644704554951,-0.8390661304134615,-0.3844902672261615,-0.4443604988896432,1
29,1309.0,-1.0420512108368407,-1.4821623570514837,-0.6491084218772682,-0.697941767413786,-0.8144133618514816,-0.482713998701291,0.5634631911897314,3.8185247107660336,1.721643990606844,-0.3959542497080464,-0.5789637646925787,-0.8390661304134615,0.0362744348206418,1.5604274950222548,6
30,1323.0,-0.34679128903247,0.6936653453843176,-0.6959425808147361,-0.7045525457914709,-0.5916031174987753,-0.2758170442507167,-0.3515922921030533,-0.3350333530536031,0.2946140458676231,-0.3959542497080464,1.9679223785740256,0.0373676434784941,2.428581577772602,-0.8125996190566946,2
31,1357.0,-0.5520628391244771,1.1387118304926174,-0.6471822022250547,2.1426476205507745,-0.2091970897620111,-0.3206595380208568,1.0945489076476165,-0.3350333530536031,-0.43373647902781,-0.3959542497080464,-0.5616389202436544,-0.8390661304134615,-0.3844902672261615,-0.8914359000416266,4
32,1382.0,-1.0420512108368407,-0.2320654966050891,1.290888796962599,1.4766415085701865,-0.8144133618514816,-0.5890414089636239,-0.5730459573950664,-0.3350333530536031,-0.1409607404195438,-0.3959542497080464,2.057510978166838,0.046445949501393,-0.3844902672261615,-0.9737142825899616,2
33,1393.0,-0.5692272494628264,-1.3077200894622447,-0.6959425808147361,-0.6400507652831305,0.6637627329615474,-0.4559489871489698,-1.4898889578255523,-0.3350333530536031,0.9614789246530566,-0.3959542497080464,-0.5950767820824663,1.8909146095256848,-0.3844902672261615,1.4937511323035697,3
34,1399.0,-1.0420512108368407,-1.0062738461750491,-0.6444031386282039,-0.7314237859333796,1.0957293410569429,-0.5803182551274346,-1.4210893195666034,-0.3350333530536031,-0.1416609927190487,-0.1308530423301161,-0.5993978976587998,1.3821997218423183,-0.3844902672261615,1.457239808240796,3
35,1433.0,0.53652588661245,1.1776496383993402,-0.5419538299753507,-0.6907510742346042,-0.5750509378394455,0.4260122994214818,1.908583182321817,0.7915169507734137,0.0790653132686794,-0.3959542497080464,-0.6422818372437958,-0.408413723857184,-0.3844902672261615,-0.4637886586033344,1
36,1443.0,-0.4119538102145711,0.2127931186713282,-0.4823553932419215,2.077633072371494,1.1918530453683291,-0.4978512157163228,-0.264312526848374,-0.3350333530536031,0.0027292771448261,-0.3959542497080464,-0.6204242331331948,2.043307927770187,-0.2645591750236692,-1.3568564036251665,3
37,1460.0,0.5269204169187018,-0.0035653867223156,-0.6959425808147361,-0.6619016750140414,-0.5437780391235528,2.6119992999317843,1.9210313508814985,-0.3350333530536031,0.3925067482029912,0.0457615935094362,-0.6127317191406099,-0.7200435375929025,-0.36484947934734,-0.5386544840714046,0
38,1471.0,0.1607494971270512,-0.8967461799630368,0.4742125501803338,-0.5654268349813261,1.9018154243060577,-0.6135494038388284,-1.315473177808149,-0.3350333530536031,-0.108257824600686,0.0156362927286576,-0.5641587476643893,1.329352928659298,-0.0820108827399481,0.5613053951010027,3
39,1487.0,-0.8759871300749411,-0.5812131528493344,1.7217513891803338,-0.7314237859333796,-0.4790129439828358,-1.0860438719536774,-0.0718404780336943,-0.3350333530536031,-1.0602625102033192,-0.003129609828737,-0.3234103453846101,-0.5531998187190027,0.1351485909479727,1.8147613060061207,7
40,1489.0,-0.5708737397024941,0.7878586710280722,-0.5864753985337438,-0.3529483322687723,-0.5273363803029102,-0.7125202686803452,3.1438671862451053,-0.3350333530536031,-1.1519949229085038,0.059415008149932,0.1277104721134473,-0.8390661304134615,4.13946545129483,-0.6990793236368926,4
41,1490.0,-0.6302012467522754,0.71428239639645,-0.6139343997031123,-0.7314237859333796,-0.8144133618514816,2.0008489190483205,-0.5091285750294589,-0.3350333530536031,-0.7402832603537076,-0.3959542497080464,1.719451835998382,-0.8390661304134615,-0.2002969952977343,-0.8125909739407553,2
42,1505.0,-0.8375467363875625,1.0021244091771748,-0.674574111720844,-0.5907751322634772,2.475509216402476,-0.2746637119210153,-0.3997391498516055,-0.1631331492974304,-0.9377004293095283,-0.3959542497080464,-0.6554927752732465,2.3763099596709107,-0.1253208502261679,-1.2411425946917751,3
43,1507.0,-0.9186263379491604,-1.2795458310676708,-0.6472223103387791,1.1506900994018614,2.092007093814809,0.9738643833068292,-0.0909531150709591,-0.1354114240122415,-0.8165302499145766,-0.3959542497080464,-0.5893838468544527,1.806802690454406,2.022913603270303,-1.1052584882448846,8
44,1529.0,-0.8203431167686533,-0.0714935929247693,-0.6959425808147361,-0.6714595435485641,2.553029693753813,-0.2062905972305719,0.6351433422884125,-0.3350333530536031,-0.98138763808474,-0.3959542497080464,-0.5362473625740104,1.1306217866543429,-0.3844902672261615,-0.6205384162528238,3
45,1563.0,0.6538038637367332,0.2262704114318039,1.604718923560135,-0.7314237859333796,-0.6835076484237423,2.2947141583857515,1.6883755372850229,-0.3350333530536031,-0.554812481913076,-0.3959542497080464,-0.6077805869640236,0.7786612498183056,-0.1190433314901349,-0.9538032148887045,0
46,1569.0,-0.8321148290155322,-0.8635404328238264,-0.4985181875909922,-0.6570684894663006,-0.4046963033098123,1.713510332433959,-0.89251755239136,-0.3350333530536031,-0.210496018429357,-0.3959542497080464,-0.6310727186655654,-0.6019045711876697,-0.2448944015028567,1.5604223582998706,0
47,1572.0,-0.2647742976958953,-0.3875948021582545,-0.5671971783026689,-0.6441436664444148,-0.6396545677902231,-0.4880972807135581,-1.0110999391860211,-0.3350333530536031,1.5618256897963354,-0.3959542497080464,-0.585074309095323,0.5794962569135181,-0.3500656574276614,1.6591016347093337,1
48,1596.0,2.1859119317218485,1.4540759467953672,3.1853554174623446,-0.3683160003577745,-0.8144133618514816,0.0255760889878308,-0.1237001134842049,-0.3350333530536031,1.4723573970383743,-0.3959542497080464,-0.5978988445927852,-0.7204666363552266,-0.3844902672261615,-0.4288906245175456,7
49,1607.0,-0.1761335165316845,0.5171748978547519,0.778984444123054,-0.5092777716373348,-0.3276453436213092,1.9103824048478064,-0.0182084327726305,-0.3350333530536031,0.2477912740234168,-0.3959542497080464,-0.1780965570795561,-0.8390661304134615,-0.3844902672261615,-0.3851508402904096,0
50,1615.0,-0.6607536918467355,-0.919041434164064,-0.5896988516306934,-0.6074251608654424,1.1130209192810738,-0.1292754525048096,1.1686852756438573,-0.3350333530536031,0.222121768724734,-0.2747534537643724,0.8433031718913636,1.341582056074046,-0.3472047720569927,-0.8138020724605116,2
51,1622.0,-0.8146775684534786,1.198367313129223,-0.537555609474423,3.063793349716583,-0.8144133618514816,-0.9536507228839788,-0.2717877377342185,-0.3350333530536031,1.7225005644054925,-0.3959542497080464,-0.5533833981394544,-0.8390661304134615,-0.3844902672261615,-0.6706603079587584,4
52,1623.0,2.042525580981569,-0.8315437628800111,-0.5909194365741324,1.1121764127002387,0.0029205495213275,-0.5773570449982521,-1.245751052777372,3.9579865767466247,0.0660783909015027,2.1847243651850685,-0.6274551799955421,-0.555201672068616,-0.3844902672261615,0.2162013739432488,6
53,1631.0,-0.672213169797059,-0.5403292697351253,-0.6379475698199036,-0.7314237859333796,-0.7086105490736763,2.4249419044598555,1.514634104104091,-0.3350333530536031,-1.1629255074518314,-0.0874146454431773,1.6132576450607137,-0.6420048635636688,-0.3844902672261615,-0.9562060933774376,2
54,1634.0,-0.8721705594219061,-0.557741052022144,-0.5894386192015941,-0.7314237859333796,2.265469688155944,-1.2214610370577628,-0.696413238584221,-0.3350333530536031,0.2310267653195229,-0.1277175463819441,-0.5991899574935021,0.6927971383353572,-0.3844902672261615,0.6797871193208934,3
55,1639.0,-0.0793985028677394,-0.7104399080451935,2.517099115580903,-0.5914229575113108,-0.6777383495419017,-1.0786993726349663,-0.72459634001962,1.257767727034813,0.5830309887662756,-0.3959542497080464,-0.562964565409887,-0.8390661304134615,-0.3844902672261615,1.7875176954330971,7
56,1642.0,-0.5206198219106749,0.5562451390704619,1.6717828277324425,-0.7314237859333796,-0.7362842754236196,2.584546231574042,-0.5141692585915941,-0.3350333530536031,-0.7406122287313872,-0.3959542497080464,-0.5863388035819753,-0.6572287259204385,3.42527036151316,-0.2349337880086817,0
57,1644.0,0.3012324260467847,0.7463926280406576,-0.5836150377012715,-0.7314237859333796,-0.6979792672124492,2.9546512025731184,0.7614234156926115,-0.3350333530536031,-1.1771292417340873,-0.3959542497080464,0.0784346673869576,-0.5551735552281892,-0.3844902672261615,-0.7456574397598313,0
58,1661.0,-0.91206181122065,-0.6318060779904282,-0.5752095759056286,-0.7314237859333796,1.8109887570014005,-1.1886769195146425,-0.8961491504639104,-0.3350333530536031,0.1229865486240147,-0.3959542497080464,-0.6554927752732465,2.6590347469141355,-0.3844902672261615,0.5551308961238646,3
59,1675.0,-0.3991235202013759,-0.6861675696118675,0.2193900199920173,1.491469202384509,0.6588021831526412,-0.334110695291703,-0.5803598922739843,4.030161240085783,0.4908535504193295,-0.3959542497080464,-0.5813832889377658,0.5010333672409355,-0.3844902672261615,-0.7154361988519079,6
60,1689.0,1.9095500915409371,0.4743242630597242,-0.616332388809393,-0.463536420170232,-0.6704737901852341,0.1584697615514614,1.911168896793063,-0.3350333530536031,-0.935846764572177,4.024125530273824,-0.1025412142268562,-0.8390661304134615,-0.2503847894657601,-0.7273633098986924,5
61,1697.0,-0.4338276730021859,1.2394291222168363,-0.5052209897306746,-0.5841052585367927,-0.6611533419322985,2.2265110734077007,0.4816193788937825,-0.3350333530536031,0.4027655623644955,0.0070309150173072,-0.6366498766672852,-0.6279579702449803,1.6811926793118324,-0.7656772741496091,0
62,1703.0,-0.248377322035643,-0.6859792192213968,-0.6818818491950284,1.0010037564030356,-0.7841811163312726,1.3442586942990624,-0.1774802052032453,-0.3350333530536031,0.1865587265337697,-0.3959542497080464,-0.2658624658806916,-0.7071365577808084,-0.2897475673771202,0.5058288598011517,0
63,1715.0,0.6895010345687251,0.2324034924022165,-0.6448449564592538,-0.5283044156206618,-0.8144133618514816,-0.2631115361553781,0.077761750967909,-0.3350333530536031,0.9229559888203658,-0.3959542497080464,2.701780596541872,-0.8390661304134615,-0.3844902672261615,-0.8119578574521048,9
64,1717.0,-0.6111433581843747,0.2148631897037583,-0.6959425808147361,-0.5792011966552211,-0.8144133618514816,-0.2182492477021884,-0.1281005891091927,-0.3350333530536031,1.0283191654279955,-0.3959542497080464,-0.6232462928486922,-0.8390661304134615,-0.3844902672261615,1.4685056176516218,1
65,1718.0,-1.0420512108368407,-0.053906166959953,-0.5003537255795465,-0.4727241167292987,-0.8144133618514816,-0.8834720274683008,1.900533046198532,6.185249570467726,-0.9698598450446742,-0.3959542497080464,-0.5908695707155155,-0.5994297955880394,-0.2155289293254355,0.233817955918535,6
66,1730.0,-0.0628594529884671,-0.9600594215526654,1.8133174972252728,-0.5679488687328368,-0.6797265329621546,2.1101141591347354,-0.3408386750462264,-0.3350333530536031,0.1156825134510212,-0.3959542497080464,2.0111572317634154,-0.5616764587232944,-0.3844902672261615,-0.8475794289611792,2
67,1736.0,-0.8771432171675992,-0.7016601237917663,-0.54277749452304,2.5492873319295595,-0.62480306068095,-0.4969913030233092,-0.6905740953462037,1.3892220843220755,0.0322148254666299,-0.3959542497080464,1.8940197867930335,-0.8390661304134615,-0.1264796211523219,-0.94187938513572,2
68,1757.0,-0.0672137059887377,-0.7776327725010591,-0.6372337617300212,1.4867542966490497,-0.8144133618514816,-1.1821998562496328,-0.4347605946714952,-0.3350333530536031,0.6941974263099316,-0.3959542497080464,-0.5657070457406653,-0.8390661304134615,-0.3844902672261615,1.6754071862664983,4
69,1784.0,-0.6634287099800764,0.4138984959825101,-0.5811557108446644,2.307107643582857,-0.8144133618514816,-1.0053207050866038,-0.0294565938942688,-0.3350333530536031,-0.860860231055129,-0.3959542497080464,1.6558984047546506,-0.8390661304134615,-0.3844902672261615,-0.8326385022924713,2
70,1786.0,-1.0420512108368407,0.0634229933410984,-0.5136321556680178,-0.7314237859333796,-0.7616202170609644,0.1660749624308667,1.9896466534776052,0.7261718764942439,-1.1771292417340873,-0.3959542497080464,2.0115202692634053,-0.8390661304134615,0.1614772733980986,-0.885927756142216,9
71,1793.0,0.8336821445017777,-0.255506398715996,1.304101336749147,-0.6090482136144609,-0.8144133618514816,-0.3970024149270255,-0.7035239328367058,6.101895435973501,0.2699157110345195,-0.3959542497080464,1.6483293364658198,-0.7661452325990772,1.78887940995571,-0.9570554618296884,6
72,1799.0,-0.7966270825859386,-0.6595291863690005,-0.5798080584823412,0.8535131160365026,0.607433390528815,-1.2102544690538597,-0.9566309285737796,-0.3350333530536031,-0.3911141521208434,1.8395792727717333,-0.3414554883106588,1.9046659025545896,-0.3844902672261615,0.164974096619548,5
73,1800.0,0.5632482134655592,2.580439973312028,-0.6959425808147361,-0.5254586258879591,-0.639516490043091,0.0898267038326013,1.901488726614445,-0.3350333530536031,-0.8689618523022711,-0.3959542497080464,-0.5266429864358866,-0.8390661304134615,-0.3844902672261615,-0.8068359938205484,1
74,1808.0,0.5713721452856542,-0.3102839688847247,1.5440476468581563,-0.6172206090956652,-0.7103308354460385,1.489061836265667,-0.3954480943109522,-0.3350333530536031,0.1396479146045331,-0.3959542497080464,-0.5545858044893303,-0.520376681796216,-0.3844902672261615,0.7313294314709556,0
75,1815.0,-0.6689816549294388,-0.217528431673163,-0.642785762496519,-0.6030028108457681,-0.8144133618514816,-0.5509650006854118,-1.0484358493063022,-0.3350333530536031,1.3550269341610226,-0.3959542497080464,-0.6337799907019136,-0.7836481485954987,0.1726728280514707,2.12430777136857,1
76,1823.0,-0.893366253393913,0.7342473982114792,0.7833418971929424,1.5626878736110554,-0.0070934977649174,1.6826038757261763,-0.7588300695998319,-0.3350333530536031,-1.0787252316538845,-0.3959542497080464,-0.6434519095340535,-0.8390661304134615,-0.3844902672261615,-0.7031507093979171,0
77,1827.0,0.1498825337640242,-0.6872715995521904,0.5346089768976894,1.3179057213378569,0.6376763774647103,-0.6536289570258018,-0.9662160833661592,-0.3350333530536031,-0.267748671921829,-0.2128127237226563,-0.6466584812615113,0.1182666129564002,-0.3844902672261615,0.6064766217915644,3
78,1828.0,0.3152564438808879,0.5609046101846163,1.066000685169021,1.8699957058438164,-0.2279970110110186,-0.1224089656628493,0.4512804045610427,1.559719467584078,-0.6947779494288174,-0.3959542497080464,0.02263580020101,-0.6207389438263907,-0.3844902672261615,-1.2792277140943529,4
79,1835.0,1.6547952957798322,-0.0079955625052034,-0.4528634212928333,-0.6606628187786519,-0.7453333702120486,-0.1369229268876544,2.692256176708949,8.173840022671412,-0.3173803697170348,-0.3959542497080464,0.0929121441234114,-0.4256873527604491,-0.3844902672261615,-1.417389918801794,6
80,1838.0,-0.0006092340822784,-0.4455140808274686,-0.6475515919883782,0.9819236826578422,-0.6843553841860786,-0.4986578014969449,-0.7788696204736385,-0.3350333530536031,2.2260531165363564,-0.3959542497080464,2.388342035723902,-0.4980653848212748,-0.3844902672261615,-0.8383224934338848,2
81,1908.0,-0.79253824627641,-1.5505863103266957,-0.6959425808147361,1.0356250390175168,1.433218294025391,-1.2395649663525412,-1.729209534870846,-0.3350333530536031,-0.2263421039131268,-0.3959542497080464,-0.6498529118349325,1.1657338865406257,-0.3844902672261615,1.376938378537688,3
82,1910.0,-0.2752944687103831,-0.5497942026942292,1.0381501667301645,0.9089896392730172,1.3962085288636443,1.476805175376548,-0.6561829328319405,1.0611651144127534,-0.8680231759474024,-0.3959542497080464,-0.498210063322967,1.6560659941154927,-0.3844902672261615,-1.443663684294208,8
83,1931.0,0.746717382016008,-0.8227333927543508,-0.6425305068583897,-0.7314237859333796,-0.286602734040506,1.7440525005847587,-0.9764795439063148,1.3103163600229075,0.5267118094816472,-0.3959542497080464,-0.0569639941355973,-0.8390661304134615,-0.3844902672261615,0.7776727509361575,0
84,1990.0,0.5907109704470908,-0.0741147928855629,2.1912832414894923,1.3407477843353006,-0.8144133618514816,-0.6807587758137333,-0.092096391800637,-0.3350333530536031,-1.0078719756253187,-0.3959542497080464,-0.2044530781639763,-0.8390661304134615,-0.3844902672261615,0.5229861254944121,4
85,2004.0,0.3892465758739719,-0.3665144053678779,0.6841344729066551,-0.4939611522420092,-0.6675801728282293,-1.177632411193318,-0.395409693108065,-0.3350333530536031,0.1998253737483955,-0.3959542497080464,-0.6221349228215863,-0.4047516516581042,0.2874104157492647,1.9413498241960667,7
86,2019.0,-0.047885700712152,-0.4281534030075213,1.2037320840993704,-0.7314237859333796,-0.4650307491550322,-0.361399533482923,0.5077568484283979,-0.3350333530536031,-0.9786068283925814,-0.0783478618004189,-0.6034561532079353,-0.475520273020918,-0.3844902672261615,1.436545864271372,7
87,2029.0,0.996686485127409,-0.1104222870225991,1.6437812336921442,1.6182742966176489,-0.7588778480949466,-0.4334970584775733,0.2396464574773885,-0.3350333530536031,-1.161472715354262,-0.3959542497080464,1.4419718154092636,-0.8390661304134615,-0.3844902672261615,-0.8001727908914044,2
88,2030.0,-0.1470864110361943,-0.004657464273877,-0.666012120604601,-0.5903112010258831,-0.5560221016545213,-0.1549833635706255,1.3468676625300904,-0.3350333530536031,0.0079150677566822,-0.3959542497080464,2.348595351331754,-0.3406748152243264,-0.3844902672261615,-1.0022570070254224,9
89,2035.0,0.2748602537644822,-0.0884132851128863,0.6573768663244353,2.3661470583380684,-0.8144133618514816,0.330483848984787,2.21640871684863,-0.3350333530536031,-0.5662020147256408,-0.3959542497080464,-0.1862218535923066,-0.8390661304134615,-0.3844902672261615,-1.0618530287232784,4
90,2044.0,0.3453404888473842,1.97612587678928,-0.6959425808147361,-0.3410173340581035,-0.4629055946697359,0.0014797521100088,1.2693395513261156,-0.3350333530536031,0.5804001146108354,-0.3959542497080464,-0.6554927752732465,-0.6878719182868147,-0.3844902672261615,-0.54679949345373,1
91,2069.0,2.4545916504435565,-0.0909076046031015,-0.6750612449222748,-0.7314237859333796,-0.4647581952387205,-1.092648520896334,-0.974216401297502,-0.3350333530536031,-0.176041936523224,4.585409864965154,2.9842379574667053,-0.6286268781932584,-0.3844902672261615,-1.0452315143059496,5
92,2071.0,0.4337931530307861,-1.0115397300063271,0.501159456742711,-0.7314237859333796,-0.594298207079703,1.6006461662358185,1.1728000355233072,-0.3350333530536031,0.4244211976319854,-0.099798026009542,-0.6554927752732465,0.6071783179675142,-0.3844902672261615,0.3417303562963203,0
93,2076.0,-0.6864164400966566,-0.8254855387231169,-0.6761173465853441,-0.5848047057098752,1.2846243416167378,0.7858614224440794,-1.2076388688125654,-0.3350333530536031,-0.3170758388933133,-0.3959542497080464,-0.3249962308826832,0.7799704524935464,-0.050528943798373,0.557711929296843,8
94,2090.0,0.7403495591890055,0.7974231160489085,-0.6959425808147361,1.9151639149421469,-0.1423773712131164,-1.1363215517316383,0.285581641060858,-0.3350333530536031,2.307905284305701,-0.2180581376134401,-0.603797135172743,-0.8390661304134615,-0.3844902672261615,-0.5050679304142971,4
95,2097.0,1.4487271462059492,0.228650848112167,1.2742122600731784,-0.5028950969562828,-0.3946624869355038,-0.2215250943899996,-0.2350677791958984,-0.3350333530536031,1.715493596419152,-0.3959542497080464,-0.6203961605804028,0.1827076292756979,-0.3844902672261615,0.4026961824152585,7
96,2100.0,-0.3117303683276302,-1.1385574594034933,-0.6959425808147361,1.342184641948236,-0.7176814619726122,1.0345861774332243,-1.2068996181638965,-0.3350333530536031,-0.117784172541119,-0.146277044172819,-0.6554927752732465,-0.7669995747730199,-0.3844902672261615,1.4096138554636175,0
